date,code,oneDayAfter(open)(reg),oneDayAfter(open)(reg),oneDay(close-open)(reg),oneDay(close-close)(reg),IXICClose-,GSPCClose-,SOXClose-,IXICOpen-,GSPCOpen-,SOXOpen-
2007-07-24,0000,0,0.0112102,0.0057658,-0.0004035,-0.0192131,-0.0202046,-0.0194753,-0.0050786,-0.0202114,-0.0181898,
2007-07-25,0000,-0,-0.0594010,-0.0237644,-0.0181583,0.0031380,0.0046440,0.0009919,-0.0150491,0.0046506,0.0006485,
2007-07-26,0000,-0,-0.0229348,-0.0089868,-0.0441091,-0.0187855,-0.0238962,-0.0227468,-0.0080312,-0.0240482,-0.0229064,
2007-07-27,0000,0,0.0189377,0.0038820,-0.0098880,-0.0144795,-0.0162514,-0.0205463,-0.0123552,-0.0161145,-0.0193926,
2007-07-30,0000,-0,-0.0025249,0.0081240,0.0231156,0.0081447,0.0101499,0.0168337,0.0146490,0.0101567,0.0159709,
2007-07-31,0000,-0,-0.0123941,-0.0333698,-0.0444642,-0.0145350,-0.0128086,-0.0236435,-0.0267166,-0.0128644,-0.0237437,
2007-08-01,0000,0,0.0031007,-0.0140259,0.0065571,0.0029759,0.0071906,0.0036732,0.0074641,0.0070149,0.0037329,
2007-08-02,0000,-0,-0.0269311,-0.0051359,0.0118406,0.0085831,0.0043404,-0.0015796,0.0059582,0.0045647,-0.0018800,
2007-08-03,0000,0,0.0223268,0.0085162,-0.0129829,-0.0257760,-0.0273122,-0.0256342,-0.0190307,-0.0273126,-0.0249887,
2007-08-06,0000,-0,-0.0119315,-0.0232140,-0.0089615,0.0141638,0.0235816,0.0152669,0.0031231,0.0235620,0.0147439,
2007-08-07,0000,0,0.0273892,0.0152031,0.0260620,0.0055707,0.0061217,-0.0017397,0.0192906,0.0058257,-0.0023687,
2007-08-08,0000,-0,-0.0386910,-0.0033618,0.0090541,0.0196634,0.0138766,0.0223290,-0.0037194,0.0140194,0.0217456,
2007-08-09,0000,0,0.0177780,0.0068344,-0.0281359,-0.0220967,-0.0305556,-0.0068902,-0.0171928,-0.0303629,-0.0053560,
2007-08-10,0000,-0,-0.0087439,-0.0102764,0.0008558,-0.0045582,0.0003784,0.0042040,0.0144393,0.0002271,0.0048545,
2007-08-13,0000,-0,-0.0194135,-0.0046628,-0.0031388,-0.0010424,-0.0004956,-0.0051225,-0.0068020,-0.0003786,-0.0061001,
2007-08-14,0000,-0,-0.0458258,-0.0219957,-0.0370009,-0.0172541,-0.0184923,-0.0228542,-0.0226656,-0.0187358,-0.0227745,
2007-08-15,0000,-0,-0.0228175,-0.0238826,-0.0477567,-0.0163858,-0.0141039,-0.0237305,-0.0212421,-0.0138699,-0.0258952,
2007-08-16,0000,0,0.0337838,-0.0147856,-0.0137300,-0.0031660,0.0032382,-0.0029725,0.0276731,0.0032737,0.0022123,
2007-08-17,0000,0,0.0052867,0.0021877,0.0499448,0.0215407,0.0239775,0.0207048,0.0002748,0.0239844,0.0176928,
2007-08-20,0000,-0,-0.0064674,-0.0074359,-0.0043071,0.0014191,-0.0002698,0.0087983,-0.0035008,-0.0002698,0.0074275,
2007-08-21,0000,0,0.0243879,0.0007323,0.0016931,0.0050411,0.0010849,-0.0002236,0.0159969,0.0010228,0.0012601,
2007-08-22,0000,0,0.0031729,0.0038292,0.0274115,0.0123394,0.0115773,0.0089631,0.0075788,0.0116253,0.0091425,
2007-08-23,0000,0,0.0138837,-0.0042577,-0.0049194,-0.0043672,-0.0010735,-0.0074675,-0.0089619,-0.0011694,-0.0076705,
2007-08-24,0000,-0,-0.0175701,-0.0151004,0.0032369,0.0135794,0.0114035,0.0058904,0.0119670,0.0115050,0.0058102,
2007-08-27,0000,-0,-0.0214552,0.0034832,0.0010587,-0.0060283,-0.0085766,-0.0167573,-0.0094330,-0.0086179,-0.0169255,
2007-08-28,0000,0,0.0305021,0.0149075,-0.0097451,-0.0242378,-0.0240373,-0.0240926,-0.0109456,-0.0242387,-0.0230669,
2007-08-29,0000,0,0.0028782,-0.0012701,0.0145807,0.0243918,0.0214516,0.0270977,0.0103179,0.0216306,0.0262625,
2007-08-30,0000,0,0.0234164,0.0194229,0.0234854,0.0008342,-0.0041986,0.0016322,0.0196865,-0.0041575,0.0031985,
2007-09-05,0000,0,0.0176090,0.0133535,0.0114483,-0.0093210,-0.0116349,-0.0124866,-0.0009710,-0.0113653,-0.0115677,
2007-09-06,0000,-0,-0.0212156,-0.0042204,0.0001109,0.0032016,0.0042339,0.0068630,-0.0132715,0.0044097,0.0051105,
2007-09-07,0000,0,0.0126195,0.0077851,-0.0090069,-0.0189500,-0.0171993,-0.0256821,0.0001162,-0.0172343,-0.0236217,
2007-09-10,0000,0,0.0106575,0.0024192,0.0072797,-0.0025751,-0.0012744,0.0058686,-0.0033032,-0.0012468,0.0057856,
2007-09-11,0000,-0,-0.0017413,-0.0066499,0.0016633,0.0147682,0.0134490,0.0081411,0.0075400,0.0131942,0.0065886,
2007-09-12,0000,-0,-0.0074237,-0.0151096,-0.0101597,-0.0020833,0.0000476,-0.0198282,0.0054850,0.0002514,-0.0184373,
2007-09-13,0000,0,0.0048400,0.0039971,0.0115383,0.0034563,0.0083493,-0.0041583,-0.0096741,0.0084100,-0.0057022,
2007-09-14,0000,0,0.0056782,-0.0156597,-0.0148001,0.0004304,0.0002021,-0.0024230,0.0045836,0.0001954,-0.0012322,
2007-09-17,0000,-0,-0.0115026,-0.0184308,0.0029654,-0.0079484,-0.0051468,-0.0055751,0.0269516,0.0233657,0.0225822,
2007-09-19,0000,0,0.0034551,-0.0004998,0.0063063,0.0318097,0.0342570,0.0289335,-0.0023726,0.0058481,0.0008424,
2007-09-20,0000,0,0.0176725,0.0095110,0.0134263,-0.0045926,-0.0067687,0.0008414,0.0041823,-0.0065449,0.0014020,
2007-09-21,0000,0,0.0167194,0.0082679,0.0164397,0.0063379,0.0045879,0.0039511,0.0095604,-0.0000856,-0.0028924,
2007-09-26,0000,0,0.0116742,0.0081382,0.0165908,0.0103037,-0.0002163,-0.0110358,0.0056383,0.0056963,-0.0040131,
2007-09-27,0000,0,0.0011989,-0.0037591,-0.0001806,0.0038973,0.0038919,0.0064744,-0.0008008,0.0025600,0.0062327,
2007-10-02,0000,0,0.0013970,0.0051587,0.0079195,0.0022278,-0.0002651,-0.0000988,-0.0023150,-0.0007504,-0.0029131,
2007-10-03,0000,-0,-0.0018558,-0.0037539,-0.0075493,-0.0064775,-0.0045726,-0.0217694,0.0003912,-0.0038249,-0.0188378,
2007-10-04,0000,0,0.0093767,-0.0029499,-0.0010533,0.0015145,0.0021065,-0.0024292,0.0070026,0.0025456,-0.0020029,
2007-10-05,0000,0,0.0006856,-0.0020335,0.0102818,0.0168146,0.0094698,0.0097424,0.0082946,0.0081400,0.0089821,
2007-10-08,0000,-0,-0.0036753,-0.0107658,-0.0080230,0.0025293,-0.0032269,0.0045100,0.0058090,-0.0021440,0.0044511,
2007-10-09,0000,-0,-0.0031620,-0.0010580,0.0059643,0.0058989,0.0080312,-0.0089192,0.0108336,0.0073751,-0.0152181,
2007-10-11,0000,-0,-0.0117058,-0.0190450,-0.0211868,-0.0114386,-0.0069094,-0.0310768,-0.0161019,-0.0059856,-0.0221840,
2007-10-12,0000,-0,-0.0101892,-0.0049283,0.0023092,0.0119329,0.0047317,0.0117350,0.0104586,0.0043783,0.0100882,
2007-10-15,0000,0,0.0118251,0.0128841,0.0077165,-0.0092193,-0.0084522,-0.0001231,-0.0141298,-0.0093293,-0.0017665,
2007-10-16,0000,0,0.0024257,-0.0020947,-0.0031698,-0.0058396,-0.0066167,-0.0010064,0.0112897,-0.0021820,0.0038060,
2007-10-17,0000,0,0.0063197,0.0032769,0.0077731,0.0102984,0.0017583,0.0181694,-0.0084044,-0.0033457,0.0140419,
2007-10-18,0000,-0,-0.0417819,-0.0057076,-0.0026374,0.0023720,-0.0007532,0.0008865,0.0075054,0.0004610,0.0012292,
2007-10-19,0000,0,0.0149317,0.0087323,-0.0268240,-0.0272094,-0.0262890,-0.0448833,-0.0345399,-0.0281815,-0.0455714,
2007-10-22,0000,0,0.0181024,0.0087189,0.0149184,0.0104469,0.0037840,0.0100246,0.0250980,0.0076261,0.0114756,
2007-10-23,0000,-0,-0.0048550,-0.0159468,-0.0063298,0.0161936,0.0087260,-0.0025072,-0.0000685,0.0048200,-0.0011468,
2007-10-24,0000,0,0.0094049,0.0022376,0.0131309,-0.0088296,-0.0024474,-0.0363554,0.0008137,-0.0003034,-0.0382301,
2007-10-25,0000,0,0.0109034,-0.0006209,0.0065670,-0.0086882,-0.0009773,-0.0205962,0.0103081,0.0039549,-0.0204109,
2007-10-26,0000,0,0.0112175,0.0067432,0.0181827,0.0190180,0.0136001,-0.0012834,0.0030691,0.0095971,-0.0019477,
2007-10-29,0000,-0,-0.0078435,-0.0098730,-0.0053239,0.0047029,0.0036989,0.0144583,-0.0027927,0.0016240,0.0145478,
2007-10-30,0000,0,0.0003078,-0.0068178,-0.0047944,-0.0002592,-0.0065055,0.0016764,0.0072424,-0.0047450,0.0021763,
2007-10-31,0000,-0,-0.0434399,-0.0189993,-0.0117876,0.0148332,0.0118499,0.0087615,0.0025397,0.0088240,0.0083092,
2007-11-01,0000,-0,-0.0131379,-0.0108184,-0.0350627,-0.0230032,-0.0271406,-0.0180368,-0.0078961,-0.0229771,-0.0176810,
2007-11-02,0000,0,0.0078019,0.0060954,0.0038148,0.0055331,0.0008015,0.0060053,-0.0107769,-0.0036264,0.0054827,
2007-11-05,0000,0,0.0119545,-0.0034231,-0.0017002,-0.0054379,-0.0049795,-0.0126266,0.0096127,-0.0001860,-0.0110424,
2007-11-06,0000,-0,-0.0375329,-0.0147534,0.0007978,0.0106188,0.0119058,0.0068738,-0.0040594,0.0066844,0.0054909,
2007-11-07,0000,-0,-0.0149282,-0.0177285,-0.0405747,-0.0278016,-0.0302585,-0.0251936,-0.0182106,-0.0272425,-0.0253350,
2007-11-08,0000,-0,-0.0236278,0.0009676,0.0037165,-0.0195697,-0.0005764,-0.0154085,-0.0375393,-0.0052331,-0.0154588,
2007-11-09,0000,-0,-0.0094740,-0.0097756,-0.0346354,-0.0258986,-0.0144940,-0.0025670,-0.0112812,-0.0095827,-0.0006636,
2007-11-12,0000,0,0.0326200,0.0061887,0.0064855,-0.0169535,-0.0100891,-0.0138966,-0.0023112,-0.0085406,-0.0151930,
2007-11-13,0000,-0,-0.0051155,-0.0025417,0.0241218,0.0334823,0.0282705,0.0222667,0.0313785,0.0283470,0.0230806,
2007-11-14,0000,-0,-0.0174309,-0.0016417,-0.0042132,-0.0110917,-0.0071196,-0.0195279,-0.0234270,-0.0104629,-0.0211824,
2007-11-15,0000,0,0.0058072,-0.0002727,-0.0160403,-0.0098568,-0.0133894,-0.0078209,-0.0016947,-0.0102884,-0.0072599,
2007-11-16,0000,-0,-0.0394655,-0.0158639,-0.0096893,0.0071021,0.0052031,-0.0048089,-0.0035730,0.0024782,-0.0050914,
2007-11-19,0000,0,0.0222831,0.0227224,0.0000173,-0.0169123,-0.0177706,-0.0209316,-0.0072632,-0.0154687,-0.0205934,
2007-11-20,0000,-0,-0.0291696,-0.0227307,-0.0231904,0.0013209,0.0044662,-0.0109680,-0.0128378,0.0001394,-0.0113581,
2007-11-26,0000,0,0.0129789,0.0066943,-0.0182157,-0.0218852,-0.0237916,-0.0276625,-0.0163567,-0.0220986,-0.0269565,
2007-11-27,0000,0,0.0030138,-0.0184661,-0.0120223,0.0154254,0.0147105,0.0200448,0.0189274,0.0163020,0.0207289,
2007-11-28,0000,0,0.0052546,-0.0008926,0.0202166,0.0308347,0.0277668,0.0229636,0.0173478,0.0234836,0.0216838,
2007-11-29,0000,0,0.0143672,0.0101521,0.0162315,0.0019564,0.0004763,-0.0002856,0.0149428,0.0030031,0.0007373,
2007-11-30,0000,-0,-0.0076893,-0.0045760,-0.0002982,-0.0026945,0.0077103,-0.0133388,-0.0145768,0.0052716,-0.0139636,
2007-12-03,0000,0,0.0080218,0.0108608,0.0077954,-0.0090363,-0.0059222,0.0009639,-0.0131929,-0.0056343,-0.0002412,
2007-12-04,0000,0,0.0180052,0.0058120,0.0029584,-0.0066035,-0.0065833,-0.0081139,0.0108042,-0.0041768,-0.0061649,
2007-12-05,0000,-0,-0.0011533,-0.0103837,0.0020082,0.0174508,0.0149629,0.0239253,0.0063431,0.0130474,0.0231869,
2007-12-06,0000,-0,-0.0085156,-0.0059835,0.0032067,0.0157510,0.0148142,0.0167401,0.0164039,0.0159154,0.0158201,
2007-12-07,0000,-0,-0.0059661,-0.0119155,-0.0144626,-0.0010605,-0.0017811,0.0003729,0.0001476,-0.0023188,0.0007228,
2007-12-10,0000,-0,-0.0180435,-0.0012213,0.0046653,0.0047040,0.0074540,0.0073569,0.0045390,0.0076285,0.0077964,
2007-12-11,0000,-0,-0.0011820,-0.0005594,-0.0173705,-0.0251098,-0.0259263,-0.0212158,-0.0073356,-0.0195620,-0.0202035,
2007-12-12,0000,-0,-0.0365625,-0.0363473,-0.0369922,0.0070344,0.0060138,0.0056382,-0.0195403,-0.0029057,0.0045579,
2007-12-13,0000,-0,-0.0179877,-0.0083973,-0.0086067,-0.0009931,0.0012228,-0.0113329,-0.0014239,0.0019648,-0.0120554,
2007-12-14,0000,-0,-0.0402042,-0.0269128,-0.0366793,-0.0124254,-0.0139378,-0.0163475,-0.0093206,-0.0144295,-0.0157227,
2007-12-17,0000,0,0.0190610,0.0098112,-0.0030048,-0.0238030,-0.0152500,-0.0160206,-0.0098707,-0.0132303,-0.0152017,
2007-12-18,0000,0,0.0202830,0.0166327,0.0258188,0.0083088,0.0062406,0.0029110,-0.0016427,0.0060356,0.0014445,
2007-12-19,0000,-0,-0.0178448,-0.0238116,-0.0200113,0.0019146,-0.0013627,0.0006112,0.0132376,0.0011810,0.0021743,
2007-12-20,0000,0,0.0212151,0.0048228,0.0106228,0.0150898,0.0048763,0.0133391,0.0182042,0.0046269,0.0130443,
2007-12-21,0000,0,0.0112341,0.0075029,0.0238511,0.0189934,0.0163965,0.0037728,0.0064951,0.0143882,0.0034600,
2007-12-27,0000,0,0.0214193,0.0151996,0.0099119,-0.0177900,-0.0144892,-0.0184964,-0.0080420,-0.0102850,-0.0182212,
2007-12-28,0000,0,0.0048578,0.0065787,0.0128529,-0.0008712,0.0015015,-0.0021952,-0.0111045,-0.0031046,-0.0028300,
2007-12-31,0000,-0,-0.0391462,-0.0202474,-0.0220148,-0.0083626,-0.0068989,-0.0047789,-0.0037190,-0.0049592,-0.0048785,
2008-01-02,0000,-0,-0.0046275,0.0015298,-0.0169656,-0.0163433,-0.0146494,-0.0285081,-0.0160607,-0.0141066,-0.0291402,
2008-01-03,0000,-0,-0.0218746,0.0105898,0.0044885,-0.0026703,0.0000000,-0.0139027,-0.0158999,-0.0024515,-0.0163859,
2008-01-04,0000,-0,-0.0064052,-0.0097103,-0.0428408,-0.0391392,-0.0251695,-0.0494569,-0.0226438,-0.0211729,-0.0454960,
2008-01-07,0000,-0,-0.0085563,0.0067375,0.0099888,-0.0020764,0.0032129,-0.0033368,-0.0028640,0.0011584,-0.0050657,
2008-01-08,0000,0,0.0381353,0.0300431,0.0151081,-0.0241548,-0.0186953,-0.0273700,-0.0258281,-0.0183133,-0.0256467,
2008-01-09,0000,-0,-0.0023322,-0.0118911,-0.0034491,0.0137560,0.0134409,0.0033890,0.0033726,0.0117502,0.0028385,
2008-01-10,0000,0,0.0145251,-0.0130522,-0.0034822,0.0056138,0.0078855,-0.0010757,0.0079859,0.0092471,-0.0017115,
2008-01-11,0000,0,0.0074842,-0.0098600,0.0176303,-0.0199103,-0.0137828,-0.0244709,-0.0004007,-0.0121177,-0.0230739,
2008-01-14,0000,-0,-0.0036120,0.0133589,0.0303043,0.0154784,0.0107538,0.0295077,-0.0089137,0.0063532,0.0287470,
2008-01-15,0000,-0,-0.0049872,-0.0130533,-0.0304785,-0.0251118,-0.0255621,-0.0325056,-0.0244629,-0.0250252,-0.0405000,
2008-01-16,0000,-0,-0.0391097,-0.0177199,-0.0096166,-0.0096050,-0.0056438,0.0066100,0.0063099,-0.0019057,0.0150122,
2008-01-17,0000,0,0.0284812,0.0305193,0.0101434,-0.0203204,-0.0299644,-0.0162069,-0.0169854,-0.0306545,-0.0161691,
2008-01-23,0000,0,0.0011846,-0.0162537,0.0144538,0.0104213,0.0209921,0.0121501,0.0438369,0.0221770,0.0161972,
2008-01-24,0000,0,0.0039746,0.0117965,0.0287535,0.0188528,0.0099625,0.0243727,0.0307724,0.0126647,0.0247054,
2008-01-25,0000,-0,-0.0112066,-0.0257849,-0.0339042,-0.0149256,-0.0161279,-0.0185049,-0.0335290,-0.0200045,-0.0195470,
2008-01-28,0000,0,0.0013913,-0.0022821,0.0119621,0.0100897,0.0172457,0.0145661,0.0150735,0.0186144,0.0141264,
2008-01-29,0000,-0,-0.0101100,-0.0080586,-0.0043640,0.0034562,0.0061220,-0.0069135,-0.0059965,0.0046101,-0.0052835,
2008-01-30,0000,0,0.0112168,-0.0009374,-0.0029743,-0.0038570,-0.0047868,0.0042920,-0.0126235,-0.0075741,0.0012843,
2008-01-31,0000,-0,-0.0059828,0.0078720,0.0199192,0.0170972,0.0164956,0.0005292,0.0315434,0.0193094,0.0022007,
2008-02-01,0000,0,0.0100068,-0.0019859,-0.0159784,0.0097375,0.0120896,0.0545914,-0.0254017,-0.0283839,-0.0109268,
2008-02-12,0000,0,0.0086430,-0.0124825,-0.0003642,-0.0402234,-0.0345180,-0.0762712,0.0059262,0.0092896,-0.0031925,
2008-02-13,0000,0,0.0070869,0.0195581,0.0400151,0.0227008,0.0134215,0.0293543,0.0122043,0.0103925,0.0260841,
2008-02-14,0000,0,0.0200384,0.0139506,0.0014080,-0.0177446,-0.0136041,-0.0289588,-0.0239768,-0.0147011,-0.0291086,
2008-02-20,0000,0,0.0038685,0.0128099,0.0236782,0.0089811,0.0082719,0.0267011,0.0218679,0.0101453,0.0262598,
2008-02-21,0000,0,0.0261966,0.0117602,0.0028093,-0.0118794,-0.0130351,-0.0025318,-0.0162446,-0.0133832,-0.0028755,
2008-02-22,0000,0,0.0179759,0.0069259,0.0214329,0.0015499,0.0078190,0.0009947,-0.0013892,0.0063057,0.0015351,
2008-02-25,0000,0,0.0025675,-0.0086522,0.0025711,0.0103674,0.0136244,0.0131531,0.0047571,0.0138581,0.0133505,
2008-02-26,0000,-0,-0.0040239,0.0072039,0.0182473,0.0074670,0.0068704,0.0173345,0.0063285,0.0052141,0.0173630,
2008-02-27,0000,-0,-0.0187187,0.0053859,-0.0058625,0.0037344,-0.0009203,0.0119806,-0.0087048,-0.0109085,-0.0143979,
2008-02-29,0000,0,0.0078898,0.0059507,-0.0181402,-0.0362319,-0.0371178,-0.0551932,-0.0166427,-0.0252696,-0.0278448,
2008-03-03,0000,0,0.0253062,0.0225605,0.0244672,-0.0057026,0.0005333,-0.0073806,-0.0120532,-0.0006543,-0.0077609,
2008-03-04,0000,0,0.0076071,-0.0011811,0.0016313,0.0007433,-0.0034596,0.0080106,0.0098302,-0.0014235,0.0085274,
2008-03-05,0000,-0,-0.0025582,0.0114983,0.0201752,0.0055130,0.0052111,0.0100617,-0.0003619,0.0033854,0.0099210,
2008-03-06,0000,-0,-0.0042855,-0.0006869,-0.0149167,-0.0235578,-0.0225095,-0.0270610,-0.0277571,-0.0235646,-0.0273049,
2008-03-07,0000,-0,-0.0358327,-0.0242717,-0.0279551,-0.0036204,-0.0084817,0.0059776,0.0030120,-0.0064725,0.0059510,
2008-03-10,0000,0,0.0432638,0.0208624,0.0098108,-0.0198908,-0.0157064,-0.0143938,-0.0006743,-0.0147207,-0.0129083,
2008-03-11,0000,-0,-0.0201452,-0.0168992,0.0063661,0.0383108,0.0358006,0.0308381,0.0222658,0.0353712,0.0302261,
2008-03-12,0000,-0,-0.0139079,-0.0240495,-0.0273183,-0.0052989,-0.0090772,-0.0156753,-0.0183348,-0.0121585,-0.0172299,
2008-03-13,0000,-0,-0.0313145,-0.0161406,-0.0060774,0.0087206,0.0051008,0.0108621,0.0228645,0.0081988,0.0129978,
2008-03-14,0000,-0,-0.0002513,-0.0044782,-0.0194780,-0.0231052,-0.0212244,-0.0305393,-0.0481185,-0.0255921,-0.0323944,
2008-03-17,0000,0,0.0214842,0.0022996,0.0064980,-0.0162976,-0.0090396,-0.0045096,0.0219669,-0.0047371,-0.0023108,
2008-03-18,0000,-0,-0.0078844,-0.0044563,0.0148581,0.0402291,0.0406841,0.0368614,0.0248710,0.0404292,0.0348821,
2008-03-19,0000,0,0.0357281,0.0223193,0.0189826,-0.0263806,-0.0248918,-0.0423232,-0.0232470,-0.0240830,-0.0442169,
2008-03-25,0000,-0,-0.0089709,-0.0009318,-0.0030874,0.0061084,0.0022986,0.0006237,-0.0002319,0.0024992,-0.0009652,
2008-03-26,0000,-0,-0.0123663,-0.0107147,-0.0188323,-0.0071805,-0.0088433,-0.0143210,-0.0058660,-0.0090350,-0.0126200,
2008-03-27,0000,0,0.0016256,0.0036609,0.0020328,-0.0190852,-0.0115934,-0.0145883,-0.0103521,-0.0100375,-0.0144057,
2008-03-28,0000,-0,-0.0014779,-0.0038856,-0.0059364,-0.0086902,-0.0080139,-0.0101981,-0.0115533,-0.0084352,-0.0107882,
2008-03-31,0000,-0,-0.0017031,-0.0206040,-0.0181562,0.0078628,0.0056551,0.0135489,0.0179319,0.0079086,0.0143808,
2008-04-01,0000,0,0.0017757,0.0031062,0.0215681,0.0354037,0.0346524,0.0405066,0.0240795,0.0317892,0.0395122,
2008-04-02,0000,0,0.0051837,0.0002897,-0.0010446,-0.0005717,-0.0019378,0.0076408,-0.0066059,-0.0031266,0.0074778,
2008-04-03,0000,0,0.0089973,0.0104424,0.0152867,0.0008040,0.0012999,0.0250209,0.0162196,0.0058237,0.0218086,
2008-04-07,0000,-0,-0.0037307,-0.0050975,-0.0065653,0.0006470,0.0023533,-0.0025436,-0.0140382,-0.0025763,-0.0002710,
2008-04-08,0000,-0,-0.0002949,-0.0019301,-0.0005676,-0.0068419,-0.0051262,-0.0284991,-0.0006973,-0.0034127,-0.0269383,
2008-04-09,0000,0,0.0214761,0.0166829,0.0182878,-0.0114723,-0.0081581,0.0151573,-0.0108132,-0.0074740,0.0149941,
2008-04-10,0000,0,0.0005429,0.0041450,0.0089993,0.0125781,0.0044541,0.0175571,0.0003952,0.0019220,0.0151716,
2008-04-11,0000,0,0.0060026,0.0017104,-0.0019004,-0.0268356,-0.0207979,-0.0353518,-0.0177873,-0.0193514,-0.0315224,
2008-04-14,0000,0,0.0084984,-0.0007059,0.0035967,-0.0063362,-0.0033953,-0.0173587,0.0001792,-0.0003604,-0.0183473,
2008-04-15,0000,0,0.0193728,0.0064427,0.0155812,0.0044706,0.0045787,-0.0020464,0.0112344,0.0039640,-0.0016190,
2008-04-16,0000,-0,-0.0101892,-0.0104671,0.0026830,0.0272626,0.0221879,0.0516953,0.0144420,0.0193271,0.0530662,
2008-04-17,0000,0,0.0069719,-0.0020486,-0.0017731,-0.0035357,0.0006225,-0.0074400,0.0197117,0.0041125,-0.0091195,
2008-04-18,0000,-0,-0.0098005,-0.0080863,0.0009886,0.0254435,0.0178159,0.0240102,-0.0006059,0.0134898,0.0227315,
2008-04-21,0000,-0,-0.0039070,-0.0033915,-0.0050978,0.0021054,-0.0015560,0.0149838,0.0016895,-0.0009304,0.0152283,
2008-04-22,0000,-0,-0.0007911,-0.0026775,-0.0031925,-0.0130840,-0.0088885,-0.0337309,-0.0022913,-0.0058256,-0.0246501,
2008-04-23,0000,0,0.0030740,-0.0039086,-0.0020199,0.0117537,0.0028915,0.0395252,0.0068971,0.0015357,0.0315699,
2008-04-24,0000,-0,-0.0097672,-0.0117872,-0.0047498,0.0097615,0.0064011,0.0143065,0.0067762,0.0053031,0.0145842,
2008-04-25,0000,0,0.0099855,0.0125413,0.0145128,-0.0024722,0.0064528,-0.0006647,-0.0008462,0.0072105,-0.0022527,
2008-04-28,0000,-0,-0.0155355,-0.0184913,-0.0211275,0.0006063,-0.0010527,-0.0022291,-0.0010868,-0.0016839,-0.0007686,
2008-04-29,0000,0,0.0089397,0.0002578,0.0031592,0.0007007,-0.0039038,0.0018924,0.0058335,-0.0031555,0.0023769,
2008-04-30,0000,-0,-0.0032915,-0.0038411,0.0048764,-0.0055123,-0.0038612,-0.0152664,0.0259849,0.0127310,0.0225337,
2008-05-02,0000,-0,-0.0131425,-0.0148771,-0.0143215,0.0259145,0.0200226,0.0367388,-0.0096271,0.0043664,-0.0022534,
2008-05-05,0000,0,0.0075931,0.0005837,0.0022919,-0.0052230,-0.0045542,-0.0075341,-0.0082277,-0.0069294,-0.0068825,
2008-05-06,0000,-0,-0.0061134,0.0007181,0.0077266,0.0077276,0.0075938,0.0152602,0.0112443,0.0083881,0.0150721,
2008-05-07,0000,0,0.0032962,0.0001004,-0.0067354,-0.0183802,-0.0184479,-0.0138361,-0.0134775,-0.0166393,-0.0129788,
2008-05-08,0000,-0,-0.0098154,-0.0116760,-0.0084425,0.0052014,0.0036561,0.0056284,-0.0071777,0.0004373,0.0048061,
2008-05-09,0000,0,0.0097078,0.0024303,0.0042650,-0.0023390,-0.0067710,-0.0031619,0.0090033,-0.0039585,-0.0023837,
2008-05-12,0000,0,0.0159213,0.0105222,0.0177406,0.0172675,0.0109007,0.0114606,0.0146004,0.0106807,0.0112142,
2008-05-13,0000,0,0.0059781,-0.0022654,0.0032034,0.0026572,-0.0003849,0.0099953,0.0048976,0.0008893,0.0074370,
2008-05-14,0000,0,0.0128105,0.0069858,0.0151531,0.0006328,0.0039896,0.0099686,-0.0027399,0.0019242,0.0125954,
2008-05-15,0000,0,0.0041472,-0.0015004,0.0043741,0.0146148,0.0104737,0.0200848,0.0161464,0.0109067,0.0206929,
2008-05-16,0000,0,0.0064855,0.0049090,0.0105205,-0.0019297,0.0012488,0.0046245,-0.0026039,0.0009752,0.0040790,
2008-05-19,0000,-0,-0.0302526,-0.0265810,-0.0249545,-0.0050714,0.0008972,-0.0079359,-0.0099607,-0.0005546,-0.0085869,
2008-05-20,0000,-0,-0.0154659,-0.0023293,-0.0059142,-0.0095616,-0.0093604,-0.0316130,-0.0033915,-0.0073759,-0.0277791,
2008-05-21,0000,0,0.0120204,0.0121103,-0.0008370,-0.0179678,-0.0163154,-0.0098613,-0.0173745,-0.0167023,-0.0126715,
2008-05-22,0000,-0,-0.0225310,-0.0195230,-0.0196158,0.0066178,0.0026105,0.0071944,-0.0002445,0.0009841,0.0060131,
2008-05-28,0000,-0,-0.0013136,-0.0102350,0.0022096,0.0021957,0.0039473,0.0032069,-0.0021761,0.0028479,0.0025703,
2008-05-29,0000,-0,-0.0143335,-0.0166166,-0.0076389,0.0086193,0.0053066,-0.0032172,0.0131196,0.0056209,-0.0034389,
2008-05-30,0000,0,0.0030215,0.0098562,0.0120798,0.0056845,0.0015139,0.0192919,-0.0017178,0.0009002,0.0197679,
2008-06-02,0000,-0,-0.0081188,-0.0099342,-0.0169056,-0.0124943,-0.0106158,-0.0143901,-0.0057269,-0.0095209,-0.0144106,
2008-06-03,0000,0,0.0063401,0.0038156,0.0056063,-0.0044548,-0.0058215,-0.0037028,-0.0111078,-0.0073823,-0.0041449,
2008-06-04,0000,0,0.0173575,0.0101551,0.0126636,0.0090526,-0.0003267,0.0130210,0.0145288,0.0008857,0.0135246,
2008-06-05,0000,-0,-0.0328711,-0.0065360,0.0007878,0.0183534,0.0191233,0.0104184,0.0075261,0.0161279,0.0096562,
2008-06-06,0000,0,0.0069471,0.0076374,-0.0183268,-0.0304620,-0.0318738,-0.0297179,-0.0182424,-0.0288280,-0.0291470,
