date,code,oneDayAfter(open)(reg),oneDayAfter(open)(reg),oneDay(close-open)(reg),oneDay(close-close)(reg),IXICClose-IXICOpen,GSPCClose-GSPCOpen,SOXClose-SOXOpen
2007-07-02,0000,0,0.0094913,0.0014406,0.0063038,0.0056642,0.0097208,0.0081518,
2007-07-03,0000,0,0.0049089,-0.0000375,0.0080252,0.0031154,0.0037708,0.0002967,
2007-07-05,0000,0,0.0083146,0.0020406,0.0043022,0.0038959,0.0003540,0.0074014,
2007-07-06,0000,0,0.0168340,0.0131699,0.0193739,0.0038290,0.0035807,0.0100457,
2007-07-09,0000,-0,-0.0088033,-0.0021343,0.0015866,0.0003858,0.0009270,0.0099514,
2007-07-10,0000,0,0.0025955,-0.0034162,-0.0100937,-0.0070894,-0.0143896,-0.0075888,
2007-07-11,0000,0,0.0192819,0.0007975,0.0067840,0.0055321,0.0058140,-0.0010853,
2007-07-12,0000,-0,-0.0017479,-0.0062737,0.0123415,0.0144241,0.0187116,0.0274032,
2007-07-13,0000,-0,-0.0073288,-0.0102757,-0.0057320,0.0037089,0.0031047,-0.0020193,
2007-07-16,0000,0,0.0070981,0.0068204,0.0097174,-0.0022504,-0.0019232,0.0021661,
2007-07-17,0000,-0,-0.0066319,-0.0028507,-0.0025703,0.0037570,-0.0000968,0.0284308,
2007-07-18,0000,0,0.0091767,0.0024902,-0.0012709,0.0015596,-0.0019597,-0.0113858,
2007-07-19,0000,0,0.0040539,0.0050762,0.0117454,0.0012426,0.0044750,0.0070464,
2007-07-20,0000,0,0.0101486,0.0047300,0.0037073,-0.0083309,-0.0124438,-0.0189431,
2007-07-23,0000,0,0.0010048,0.0071654,0.0125707,-0.0029399,0.0048717,-0.0058995,
2007-07-24,0000,0,0.0112102,0.0057658,-0.0004035,-0.0128189,-0.0202046,-0.0185397,
2007-07-25,0000,-0,-0.0594010,-0.0237644,-0.0181583,-0.0045390,0.0046506,0.0006485,
2007-07-26,0000,-0,-0.0229348,-0.0089868,-0.0441091,-0.0082367,-0.0238962,-0.0227468,
2007-07-27,0000,0,0.0189377,0.0038820,-0.0098880,-0.0146864,-0.0161006,-0.0203870,
2007-07-30,0000,-0,-0.0025249,0.0081240,0.0231156,0.0058608,0.0101634,0.0158746,
2007-07-31,0000,-0,-0.0123941,-0.0333698,-0.0444642,-0.0235835,-0.0128017,-0.0237437,
2007-08-01,0000,0,0.0031007,-0.0140259,0.0065571,0.0060183,0.0072520,0.0036732,
2007-08-02,0000,-0,-0.0269311,-0.0051359,0.0118406,0.0071390,0.0045782,-0.0016396,
2007-08-03,0000,0,0.0223268,0.0085162,-0.0129829,-0.0245575,-0.0272982,-0.0253881,
2007-08-06,0000,-0,-0.0119315,-0.0232140,-0.0089615,0.0088171,0.0235952,0.0148832,
2007-08-07,0000,0,0.0273892,0.0152031,0.0260620,0.0112508,0.0061556,-0.0015981,
2007-08-08,0000,-0,-0.0386910,-0.0033618,0.0090541,0.0116266,0.0142038,0.0230806,
2007-08-09,0000,0,0.0177780,0.0068344,-0.0281359,-0.0064698,-0.0303629,-0.0055162,
2007-08-10,0000,-0,-0.0087439,-0.0102764,0.0008558,0.0060317,0.0003784,0.0040454,
2007-08-13,0000,-0,-0.0194135,-0.0046628,-0.0031388,-0.0095821,-0.0003441,-0.0059397,
2007-08-14,0000,-0,-0.0458258,-0.0219957,-0.0370009,-0.0200631,-0.0184572,-0.0226911,
2007-08-15,0000,-0,-0.0228175,-0.0238826,-0.0477567,-0.0137992,-0.0138267,-0.0236470,
2007-08-16,0000,0,0.0337838,-0.0147856,-0.0137300,0.0041451,0.0032807,-0.0007745,
2007-08-17,0000,0,0.0052867,0.0021877,0.0499448,-0.0021357,0.0239844,0.0177733,
2007-08-20,0000,-0,-0.0064674,-0.0074359,-0.0043071,-0.0009886,-0.0002698,0.0088796,
2007-08-21,0000,0,0.0243879,0.0007323,0.0016931,0.0075318,0.0010849,0.0012398,
2007-08-22,0000,0,0.0031729,0.0038292,0.0274115,0.0038428,0.0116388,0.0089430,
2007-08-23,0000,0,0.0138837,-0.0042577,-0.0049194,-0.0081481,-0.0010598,-0.0076705,
2007-08-24,0000,-0,-0.0175701,-0.0151004,0.0032369,0.0143750,0.0115117,0.0058904,
2007-08-27,0000,-0,-0.0214552,0.0034832,0.0010587,-0.0035764,-0.0085697,-0.0166752,
2007-08-28,0000,0,0.0305021,0.0149075,-0.0097451,-0.0182953,-0.0239884,-0.0238405,
2007-08-29,0000,0,0.0028782,-0.0012701,0.0145807,0.0172990,0.0216907,0.0263620,
2007-08-30,0000,0,0.0234164,0.0194229,0.0234854,0.0078821,-0.0041368,0.0017342,
2007-08-31,0000,0,0.0000798,-0.0043352,-0.0002450,0.0000655,0.0111127,0.0132277,
2007-09-04,0000,-0,-0.0135826,-0.0116291,-0.0010242,0.0128733,0.0103799,0.0218328,
2007-09-05,0000,0,0.0176090,0.0133535,0.0114483,-0.0047315,-0.0111867,-0.0118095,
2007-09-06,0000,-0,-0.0212156,-0.0042204,0.0001109,-0.0005432,0.0044097,0.0066257,
2007-09-07,0000,0,0.0126195,0.0077851,-0.0090069,-0.0061504,-0.0171993,-0.0241201,
2007-09-10,0000,0,0.0106575,0.0024192,0.0072797,-0.0088585,-0.0012399,0.0053846,
2007-09-11,0000,-0,-0.0017413,-0.0066499,0.0016633,0.0093129,0.0134557,0.0077411,
2007-09-12,0000,-0,-0.0074237,-0.0151096,-0.0101597,-0.0002932,0.0003126,-0.0186451,
2007-09-13,0000,0,0.0048400,0.0039971,0.0115383,-0.0023337,0.0084100,-0.0043631,
2007-09-14,0000,0,0.0056782,-0.0156597,-0.0148001,0.0076974,0.0002021,-0.0010883,
2007-09-17,0000,-0,-0.0115026,-0.0184308,0.0029654,-0.0047954,-0.0051400,-0.0054305,
2007-09-19,0000,0,0.0034551,-0.0004998,0.0063063,0.0002213,0.0060692,0.0011028,
2007-09-20,0000,0,0.0176725,0.0095110,0.0134263,-0.0019930,-0.0065449,0.0011019,
2007-09-21,0000,0,0.0167194,0.0082679,0.0164397,0.0001759,0.0045879,0.0036517,
2007-09-26,0000,0,0.0116742,0.0081382,0.0165908,0.0009263,0.0044578,-0.0044385,
2007-09-27,0000,0,0.0011989,-0.0037591,-0.0001806,-0.0008230,0.0026512,0.0060534,
2007-09-28,0000,0,0.0068574,0.0018836,0.0068137,-0.0030168,-0.0029409,0.0022196,
2007-10-01,0000,0,0.0053958,0.0026280,0.0140025,0.0134039,0.0127663,0.0115410,
2007-10-02,0000,0,0.0013970,0.0051587,0.0079195,0.0023516,-0.0002134,-0.0002174,
2007-10-03,0000,-0,-0.0018558,-0.0037539,-0.0075493,-0.0017916,-0.0040335,-0.0190230,
2007-10-04,0000,0,0.0093767,-0.0029499,-0.0010533,-0.0006658,0.0018991,-0.0026114,
2007-10-05,0000,0,0.0006856,-0.0020335,0.0102818,0.0092220,0.0088277,0.0091410,
2007-10-08,0000,-0,-0.0036753,-0.0107658,-0.0080230,0.0034620,-0.0025313,0.0046696,
2007-10-09,0000,-0,-0.0031620,-0.0010580,0.0059643,0.0035522,0.0076478,-0.0086978,
2007-10-11,0000,-0,-0.0117058,-0.0190450,-0.0211868,-0.0188839,-0.0066327,-0.0244545,
2007-10-12,0000,-0,-0.0101892,-0.0049283,0.0023092,0.0092277,0.0040914,0.0095398,
2007-10-15,0000,0,0.0118251,0.0128841,0.0077165,-0.0104746,-0.0087428,-0.0006771,
2007-10-16,0000,0,0.0024257,-0.0020947,-0.0031698,-0.0022143,-0.0060317,0.0000822,
2007-10-17,0000,0,0.0063197,0.0032769,0.0077731,-0.0032191,-0.0020763,0.0144992,
2007-10-18,0000,-0,-0.0417819,-0.0057076,-0.0026374,0.0075018,0.0005130,0.0013499,
2007-10-19,0000,0,0.0149317,0.0087323,-0.0268240,-0.0272131,-0.0262356,-0.0447570,
2007-10-22,0000,0,0.0181024,0.0087189,0.0149184,0.0174551,0.0056694,0.0107957,
2007-10-23,0000,-0,-0.0048550,-0.0159468,-0.0063298,0.0084808,0.0067716,-0.0031967,
2007-10-24,0000,0,0.0094049,0.0022376,0.0131309,-0.0002054,-0.0004816,-0.0384774,
2007-10-25,0000,0,0.0109034,-0.0006209,0.0065670,-0.0097170,-0.0011556,-0.0208393,
2007-10-26,0000,0,0.0112175,0.0067432,0.0181827,-0.0008309,0.0085392,-0.0017038,
2007-10-29,0000,-0,-0.0078435,-0.0098730,-0.0053239,0.0008092,0.0026347,0.0146982,
2007-10-30,0000,0,0.0003078,-0.0068178,-0.0047944,0.0033337,-0.0054865,0.0018288,
2007-10-31,0000,-0,-0.0434399,-0.0189993,-0.0117876,0.0109544,0.0111206,0.0084162,
2007-11-01,0000,-0,-0.0131379,-0.0108184,-0.0350627,-0.0143730,-0.0247607,-0.0179270,
2007-11-02,0000,0,0.0078019,0.0060954,0.0038148,-0.0008575,-0.0009406,0.0057651,
2007-11-05,0000,0,0.0119545,-0.0034231,-0.0017002,0.0044291,-0.0022900,-0.0123391,
2007-11-06,0000,-0,-0.0375329,-0.0147534,0.0007978,0.0054404,0.0098272,0.0056001,
2007-11-07,0000,-0,-0.0149282,-0.0177285,-0.0405747,-0.0180772,-0.0269988,-0.0250811,
2007-11-08,0000,-0,-0.0236278,0.0009676,0.0037165,-0.0194362,-0.0003390,-0.0151571,
2007-11-09,0000,-0,-0.0094740,-0.0097756,-0.0346354,-0.0079987,-0.0095549,-0.0022691,
2007-11-12,0000,0,0.0326200,0.0061887,0.0064855,-0.0136526,-0.0100613,-0.0155233,
2007-11-13,0000,-0,-0.0051155,-0.0025417,0.0241218,0.0225460,0.0268053,0.0219486,
2007-11-14,0000,-0,-0.0174309,-0.0016417,-0.0042132,-0.0203115,-0.0087176,-0.0207093,
2007-11-15,0000,0,0.0058072,-0.0002727,-0.0160403,-0.0067825,-0.0116390,-0.0073540,
2007-11-16,0000,-0,-0.0394655,-0.0158639,-0.0096893,0.0020590,0.0038732,-0.0049028,
2007-11-19,0000,0,0.0222831,0.0227224,0.0000173,-0.0112055,-0.0163472,-0.0207400,
2007-11-20,0000,-0,-0.0291696,-0.0227307,-0.0231904,-0.0025878,0.0036049,-0.0111133,
2007-11-21,0000,0,0.0139953,0.0080406,0.0017954,-0.0032707,-0.0126626,-0.0125055,
2007-11-23,0000,-0,-0.0172170,0.0076686,0.0218249,0.0067819,0.0160200,0.0135678,
2007-11-26,0000,0,0.0129789,0.0066943,-0.0182157,-0.0231524,-0.0238200,-0.0273394,
2007-11-27,0000,0,0.0030138,-0.0184661,-0.0120223,0.0088422,0.0130511,0.0196795,
2007-11-28,0000,0,0.0052546,-0.0008926,0.0202166,0.0208719,0.0245538,0.0219166,
2007-11-29,0000,0,0.0143672,0.0101521,0.0162315,0.0055357,0.0015717,-0.0000476,
2007-11-30,0000,-0,-0.0076893,-0.0045760,-0.0002982,-0.0122700,0.0062857,-0.0141348,
2007-12-03,0000,0,0.0080218,0.0108608,0.0077954,-0.0067422,-0.0048967,0.0007952,
2007-12-04,0000,0,0.0180052,0.0058120,0.0029584,-0.0001947,-0.0058450,-0.0070693,
2007-12-05,0000,-0,-0.0011533,-0.0103837,0.0020082,0.0065258,0.0133265,0.0230479,
2007-12-06,0000,-0,-0.0085156,-0.0059835,0.0032067,0.0159319,0.0150928,0.0166002,
2007-12-07,0000,-0,-0.0059661,-0.0119155,-0.0144626,-0.0015409,-0.0026185,0.0011653,
2007-12-10,0000,-0,-0.0180435,-0.0012213,0.0046653,0.0030232,0.0071572,0.0077964,
2007-12-11,0000,-0,-0.0011820,-0.0005594,-0.0173705,-0.0266707,-0.0264136,-0.0212158,
2007-12-12,0000,-0,-0.0365625,-0.0363473,-0.0369922,-0.0120248,-0.0006660,0.0046515,
2007-12-13,0000,-0,-0.0179877,-0.0083973,-0.0086067,0.0063856,0.0034533,-0.0112378,
2007-12-14,0000,-0,-0.0402042,-0.0269128,-0.0366793,-0.0045300,-0.0124255,-0.0155265,
2007-12-17,0000,0,0.0190610,0.0098112,-0.0030048,-0.0189438,-0.0132443,-0.0158243,
2007-12-18,0000,0,0.0202830,0.0166327,0.0258188,-0.0006009,0.0062269,0.0022995,
2007-12-19,0000,-0,-0.0178448,-0.0238116,-0.0200113,0.0029527,-0.0011700,0.0014668,
2007-12-20,0000,0,0.0212151,0.0048228,0.0106228,0.0048242,0.0025340,0.0126396,
2007-12-21,0000,0,0.0112341,0.0075029,0.0238511,0.0056241,0.0143284,0.0033643,
2007-12-24,0000,-0,-0.0050126,0.0001090,0.0038680,0.0070573,0.0079522,0.0053297,
2007-12-26,0000,0,0.0121086,0.0173845,0.0189241,0.0079247,0.0016960,0.0001912,
2007-12-27,0000,0,0.0214193,0.0151996,0.0099119,-0.0142820,-0.0127213,-0.0186425,
2007-12-28,0000,0,0.0048578,0.0065787,0.0128529,-0.0070668,-0.0009063,-0.0026098,
2007-12-31,0000,-0,-0.0391462,-0.0202474,-0.0220148,-0.0043359,-0.0046923,-0.0045584,
2008-01-02,0000,-0,-0.0046275,0.0015298,-0.0169656,-0.0169679,-0.0143799,-0.0281804,
2008-01-03,0000,-0,-0.0218746,0.0105898,0.0044885,-0.0035656,-0.0002695,-0.0129571,
2008-01-04,0000,-0,-0.0064052,-0.0097103,-0.0428408,-0.0265227,-0.0229380,-0.0459166,
2008-01-07,0000,-0,-0.0085563,0.0067375,0.0099888,-0.0058773,0.0014899,-0.0037405,
2008-01-08,0000,0,0.0381353,0.0300431,0.0151081,-0.0272320,-0.0183572,-0.0260153,
2008-01-09,0000,-0,-0.0023322,-0.0118911,-0.0034491,0.0124063,0.0133983,0.0030308,
2008-01-10,0000,0,0.0145251,-0.0130522,-0.0034822,0.0146272,0.0095400,-0.0008826,
2008-01-11,0000,0,0.0074842,-0.0098600,0.0176303,-0.0130823,-0.0134830,-0.0236232,
2008-01-14,0000,-0,-0.0036120,0.0133589,0.0303043,0.0029980,0.0094192,0.0289867,
2008-01-15,0000,-0,-0.0049872,-0.0130533,-0.0304785,-0.0130088,-0.0223976,-0.0322508,
2008-01-16,0000,-0,-0.0391097,-0.0177199,-0.0096166,0.0016830,-0.0030658,0.0144858,
2008-01-17,0000,0,0.0284812,0.0305193,0.0101434,-0.0250714,-0.0311569,-0.0167500,
2008-01-18,0000,-0,-0.0753518,-0.0070627,-0.0091798,-0.0109144,-0.0065726,0.0229436,
2008-01-22,0000,-0,-0.0090376,-0.0404770,-0.0234275,0.0310042,-0.0018619,-0.0261509,
2008-01-23,0000,0,0.0011846,-0.0162537,0.0144538,0.0386978,0.0210593,0.0154431,
2008-01-24,0000,0,0.0039746,0.0117965,0.0287535,0.0135795,0.0088309,0.0236249,
2008-01-25,0000,-0,-0.0112066,-0.0257849,-0.0339042,-0.0329292,-0.0200735,-0.0196333,
2008-01-28,0000,0,0.0013913,-0.0022821,0.0119621,0.0106642,0.0171792,0.0144827,
2008-01-29,0000,-0,-0.0101100,-0.0080586,-0.0043640,-0.0010051,0.0046686,-0.0065497,
2008-01-30,0000,0,0.0112168,-0.0009374,-0.0029743,0.0011239,-0.0047278,0.0030378,
2008-01-31,0000,-0,-0.0059828,0.0078720,0.0199192,0.0304411,0.0192739,0.0022841,
2008-02-01,0000,0,0.0100068,-0.0019859,-0.0159784,0.0086104,0.0120537,0.0546704,
2008-02-12,0000,0,0.0086430,-0.0124825,-0.0003642,-0.0057197,0.0061608,-0.0064339,
2008-02-13,0000,0,0.0070869,0.0195581,0.0400151,0.0112514,0.0103057,0.0262181,
2008-02-14,0000,0,0.0200384,0.0139506,0.0014080,-0.0187264,-0.0136930,-0.0288173,
2008-02-15,0000,0,0.0075349,-0.0043595,0.0018414,0.0005255,0.0018296,-0.0161123,
2008-02-19,0000,-0,-0.0022262,-0.0133828,-0.0164596,-0.0185500,-0.0052492,-0.0143436,
2008-02-20,0000,0,0.0038685,0.0128099,0.0236782,0.0147308,0.0085586,0.0267295,
2008-02-21,0000,0,0.0261966,0.0117602,0.0028093,-0.0192627,-0.0146589,-0.0020482,
2008-02-22,0000,0,0.0179759,0.0069259,0.0214329,-0.0014153,0.0065700,0.0018188,
2008-02-25,0000,0,0.0025675,-0.0086522,0.0025711,0.0103417,0.0138869,0.0134335,
2008-02-26,0000,-0,-0.0040239,0.0072039,0.0182473,0.0130363,0.0068993,0.0174172,
2008-02-27,0000,-0,-0.0187187,0.0053859,-0.0058625,0.0104598,0.0007754,0.0120351,
2008-02-29,0000,0,0.0078898,0.0059507,-0.0181402,-0.0165443,-0.0251310,-0.0276972,
2008-03-03,0000,0,0.0253062,0.0225605,0.0244672,-0.0056052,0.0006685,-0.0072359,
2008-03-04,0000,0,0.0076071,-0.0011811,0.0016313,0.0071097,-0.0021330,0.0085274,
2008-03-05,0000,-0,-0.0025582,0.0114983,0.0201752,0.0027807,0.0045063,0.0100617,
2008-03-06,0000,-0,-0.0042855,-0.0006869,-0.0149167,-0.0203423,-0.0213595,-0.0269150,
2008-03-07,0000,-0,-0.0358327,-0.0242717,-0.0279551,0.0036204,-0.0063091,0.0063548,
2008-03-10,0000,0,0.0432638,0.0208624,0.0098108,-0.0192685,-0.0155414,-0.0139817,
2008-03-11,0000,-0,-0.0201452,-0.0168992,0.0063661,0.0204410,0.0350206,0.0298111,
2008-03-12,0000,-0,-0.0139079,-0.0240495,-0.0273183,-0.0071751,-0.0094440,-0.0161099,
2008-03-13,0000,-0,-0.0313145,-0.0161406,-0.0060774,0.0195838,0.0077690,0.0119512,
2008-03-14,0000,-0,-0.0002513,-0.0044782,-0.0194780,-0.0265402,-0.0216669,-0.0316321,
2008-03-17,0000,0,0.0214842,0.0022996,0.0064980,0.0046256,-0.0051778,-0.0037679,
2008-03-18,0000,-0,-0.0078844,-0.0044563,0.0148581,0.0232116,0.0402633,0.0354612,
2008-03-19,0000,0,0.0357281,0.0223193,0.0189826,-0.0281272,-0.0250689,-0.0416977,
2008-03-20,0000,0,0.0658255,0.0083789,0.0219789,0.0166555,0.0224444,0.0145635,
2008-03-24,0000,-0,-0.0088410,-0.0066730,-0.0079885,0.0251639,0.0145124,0.0357730,
2008-03-25,0000,-0,-0.0089709,-0.0009318,-0.0030874,0.0050789,0.0028973,0.0003686,
2008-03-26,0000,-0,-0.0123663,-0.0107147,-0.0188323,-0.0018328,-0.0084406,-0.0129695,
2008-03-27,0000,0,0.0016256,0.0036609,0.0020328,-0.0149989,-0.0109975,-0.0149384,
2008-03-28,0000,-0,-0.0014779,-0.0038856,-0.0059364,-0.0133293,-0.0089719,-0.0107286,
2008-03-31,0000,-0,-0.0017031,-0.0206040,-0.0181562,0.0061208,0.0051259,0.0136070,
2008-04-01,0000,0,0.0017757,0.0031062,0.0215681,0.0238028,0.0319447,0.0397534,
2008-04-02,0000,0,0.0051837,0.0002897,-0.0010446,-0.0008554,-0.0017769,0.0078899,
2008-04-03,0000,0,0.0089973,0.0104424,0.0152867,0.0065121,0.0026437,0.0254258,
2008-04-07,0000,-0,-0.0037307,-0.0050975,-0.0065653,-0.0092142,-0.0008379,0.0011636,
2008-04-08,0000,-0,-0.0002949,-0.0019301,-0.0005676,-0.0020521,-0.0033833,-0.0270240,
2008-04-09,0000,0,0.0214761,0.0166829,0.0182878,-0.0128417,-0.0081285,0.0150751,
2008-04-10,0000,0,0.0005429,0.0041450,0.0089993,0.0105966,0.0038073,0.0176379,
2008-04-11,0000,0,0.0060026,0.0017104,-0.0019004,-0.0163564,-0.0188696,-0.0327590,
2008-04-14,0000,0,0.0084984,-0.0007059,0.0035967,-0.0049213,-0.0029210,-0.0185784,
2008-04-15,0000,0,0.0193728,0.0064427,0.0155812,-0.0006080,0.0020308,-0.0022738,
2008-04-16,0000,-0,-0.0101892,-0.0104671,0.0026830,0.0156120,0.0202900,0.0510754,
2008-04-17,0000,0,0.0069719,-0.0020486,-0.0017731,-0.0023443,0.0016037,-0.0095579,
2008-04-18,0000,-0,-0.0098005,-0.0080863,0.0009886,0.0035165,0.0153417,0.0235862,
2008-04-21,0000,-0,-0.0039070,-0.0033915,-0.0050978,0.0062167,0.0003242,0.0158453,
2008-04-22,0000,-0,-0.0007911,-0.0026775,-0.0031925,-0.0084899,-0.0076239,-0.0330833,
2008-04-23,0000,0,0.0030740,-0.0039086,-0.0020199,0.0056419,0.0011088,0.0316201,
2008-04-24,0000,-0,-0.0097672,-0.0117872,-0.0047498,0.0085100,0.0059763,0.0143576,
2008-04-25,0000,0,0.0099855,0.0125413,0.0145128,-0.0007223,0.0071253,-0.0008948,
2008-04-28,0000,-0,-0.0155355,-0.0184913,-0.0211275,0.0007301,-0.0011387,-0.0008711,
2008-04-29,0000,0,0.0089397,0.0002578,0.0031592,0.0025143,-0.0033574,0.0017901,
2008-04-30,0000,-0,-0.0032915,-0.0038411,0.0048764,-0.0088694,-0.0040633,-0.0158635,
2008-05-02,0000,-0,-0.0131425,-0.0148771,-0.0143215,-0.0089423,0.0033524,-0.0011004,
2008-05-05,0000,0,0.0075931,0.0005837,0.0022919,-0.0045412,-0.0055773,-0.0063750,
2008-05-06,0000,-0,-0.0061134,0.0007181,0.0077266,0.0113558,0.0089264,0.0157564,
2008-05-07,0000,0,0.0032962,0.0001004,-0.0067354,-0.0182654,-0.0178950,-0.0131317,
2008-05-08,0000,-0,-0.0098154,-0.0116760,-0.0084425,0.0005018,0.0024254,0.0054783,
2008-05-09,0000,0,0.0097078,0.0024303,0.0042650,0.0053036,-0.0047685,-0.0024843,
2008-05-12,0000,0,0.0159213,0.0105222,0.0177406,0.0135986,0.0101027,0.0113614,
2008-05-13,0000,0,0.0059781,-0.0022654,0.0032034,0.0016432,-0.0009693,0.0101427,
2008-05-14,0000,0,0.0128105,0.0069858,0.0151531,-0.0026355,0.0021368,0.0126675,
2008-05-15,0000,0,0.0041472,-0.0015004,0.0043741,0.0147174,0.0106844,0.0201563,
2008-05-16,0000,0,0.0064855,0.0049090,0.0105205,-0.0033849,0.0010243,0.0040790,
2008-05-19,0000,-0,-0.0302526,-0.0265810,-0.0249545,-0.0058543,0.0009463,-0.0079359,
2008-05-20,0000,-0,-0.0154659,-0.0023293,-0.0059142,-0.0054569,-0.0078463,-0.0309472,
2008-05-21,0000,0,0.0120204,0.0121103,-0.0008370,-0.0200631,-0.0167900,-0.0129741,
2008-05-22,0000,-0,-0.0225310,-0.0195230,-0.0196158,0.0039926,0.0025245,0.0068977,
2008-05-23,0000,-0,-0.0033488,-0.0115884,-0.0145731,-0.0038737,-0.0118247,-0.0099213,
2008-05-27,0000,-0,-0.0060555,-0.0186032,-0.0130006,0.0123809,0.0067709,0.0168963,
2008-05-28,0000,-0,-0.0013136,-0.0102350,0.0022096,-0.0019303,0.0030917,0.0025459,
2008-05-29,0000,-0,-0.0143335,-0.0166166,-0.0076389,0.0088625,0.0055498,-0.0032417,
2008-05-30,0000,0,0.0030215,0.0098562,0.0120798,0.0013954,0.0014425,0.0194846,
2008-06-02,0000,-0,-0.0081188,-0.0099342,-0.0169056,-0.0093477,-0.0100673,-0.0146832,
2008-06-03,0000,0,0.0063401,0.0038156,0.0056063,-0.0080710,-0.0063659,-0.0039725,
2008-06-04,0000,0,0.0173575,0.0101551,0.0126636,0.0120289,0.0006825,0.0131904,
2008-06-05,0000,-0,-0.0328711,-0.0065360,0.0007878,0.0158631,0.0189238,0.0100831,
2008-06-06,0000,0,0.0069471,0.0076374,-0.0183268,-0.0218059,-0.0289414,-0.0292739,
2008-06-09,0000,-0,-0.0213846,-0.0253274,-0.0260406,-0.0096607,0.0006829,-0.0085553,
2008-06-10,0000,-0,-0.0231323,-0.0067964,-0.0029249,0.0049777,-0.0003975,-0.0166220,
2008-06-11,0000,-0,-0.0114354,-0.0186088,-0.0351363,-0.0212739,-0.0161738,-0.0352633,
2008-06-12,0000,0,0.0087569,-0.0017149,0.0053395,-0.0042049,0.0030525,0.0051357,
2008-06-13,0000,-0,-0.0010840,-0.0026255,0.0078558,0.0128132,0.0133968,0.0259516,
2008-06-16,0000,-0,-0.0029061,0.0023702,0.0039040,0.0127890,0.0009484,0.0148346,
2008-06-17,0000,-0,-0.0103254,0.0071724,0.0019215,-0.0095495,-0.0072395,-0.0153201,
2008-06-18,0000,0,0.0016221,-0.0034196,-0.0211041,-0.0062765,-0.0088054,-0.0222904,
2008-06-19,0000,-0,-0.0412985,-0.0235294,-0.0183867,0.0141711,0.0044235,0.0254291,
2008-06-20,0000,0,0.0153586,0.0138260,-0.0032946,-0.0149080,-0.0175199,-0.0255279,
2008-06-23,0000,-0,-0.0177561,-0.0194660,-0.0178816,-0.0129142,-0.0013429,-0.0126218,
2008-06-24,0000,0,0.0154257,0.0132322,0.0148872,-0.0031753,-0.0022369,0.0045225,
2008-06-25,0000,-0,-0.0510803,-0.0077780,-0.0055378,0.0101780,0.0056204,0.0179899,
2008-06-26,0000,0,0.0148030,0.0077880,-0.0348455,-0.0191654,-0.0258271,-0.0460811,
2008-06-27,0000,-0,-0.0098253,-0.0104964,-0.0033521,-0.0017231,-0.0040833,-0.0021946,
2008-06-30,0000,-0,-0.0192600,-0.0162743,-0.0155994,-0.0084781,0.0015156,-0.0020642,
2008-07-01,0000,-0,-0.0271919,-0.0044086,-0.0073594,0.0133321,0.0063973,-0.0047536,
2008-07-02,0000,0,0.0289777,0.0275017,0.0054422,-0.0266982,-0.0192625,-0.0224854,
2008-07-03,0000,-0,-0.0273893,-0.0244770,-0.0229221,-0.0072861,-0.0000475,-0.0099543,
2008-07-07,0000,-0,-0.0169507,-0.0316357,-0.0410190,-0.0090803,-0.0084564,0.0043157,
2008-07-08,0000,-0,-0.0177915,-0.0149583,-0.0005108,0.0215913,0.0171626,0.0085275,
2008-07-09,0000,0,0.0094606,0.0066453,0.0038724,-0.0249408,-0.0230499,-0.0446444,
2008-07-10,0000,0,0.0164190,0.0205666,0.0233424,0.0079279,0.0064944,0.0141188,
2008-07-11,0000,-0,-0.0272292,-0.0079992,-0.0122678,0.0025457,-0.0073982,-0.0059716,
2008-07-14,0000,-0,-0.0258486,-0.0276168,-0.0472211,-0.0225906,-0.0108361,-0.0086589,
2008-07-15,0000,0,0.0067219,-0.0201739,-0.0184185,0.0083630,-0.0098114,0.0133564,
2008-07-16,0000,0,0.0258851,0.0117800,0.0378335,0.0287021,0.0246595,0.0355199,
2008-07-17,0000,-0,-0.0119842,-0.0381758,-0.0233577,0.0068028,0.0111162,0.0208220,
2008-07-18,0000,0,0.0054240,0.0132606,0.0381545,-0.0018136,0.0019513,-0.0055754,
2008-07-21,0000,0,0.0228489,0.0050682,-0.0028334,-0.0049221,-0.0014444,-0.0113847,
2008-07-22,0000,0,0.0221458,0.0158157,0.0334043,0.0206774,0.0155991,-0.0469822,
2008-07-23,0000,-0,-0.0199395,0.0014834,0.0079057,0.0089300,0.0025893,0.0138707,
2008-07-24,0000,-0,-0.0227917,0.0028063,-0.0185882,-0.0215340,-0.0244942,-0.0432969,
2008-07-25,0000,0,0.0132470,-0.0054331,-0.0312426,0.0068556,0.0033790,0.0058940,
2008-07-29,0000,-0,-0.0017127,-0.0108778,0.0079034,0.0194040,0.0212318,0.0223520,
2008-07-30,0000,-0,-0.0309634,-0.0158000,-0.0065902,0.0003048,0.0153707,0.0074289,
2008-07-31,0000,0,0.0038145,0.0116800,-0.0030732,0.0061147,-0.0110385,-0.0017603,
2008-08-01,0000,0,0.0082682,0.0043154,-0.0036088,-0.0068673,-0.0072284,-0.0079541,
2008-08-04,0000,-0,-0.0091724,-0.0281460,-0.0240643,-0.0105838,-0.0034107,0.0052988,
2008-08-05,0000,0,0.0115034,0.0120605,0.0302922,0.0177417,0.0233563,0.0303714,
2008-08-06,0000,-0,-0.0030754,0.0003274,-0.0002363,0.0122773,0.0040335,0.0112366,
