date,code,oneDayAfter(open)(reg),oneDay(close-open)(reg),oneDay(close-close)(reg),oneDayAfter(open),oneDay(close-open),oneDay(close-close),tc0-tot,tc0-tl1,ic0-ih1,gc0-gl1,gc0-gc1
2011-05-25,0000,0,-0.0010116,0.0069762,1.0000000,-1.0000000,1.0000000,-0.0080439,0.0061544,-0.0022163,0.0049982,0.0023476,
2011-05-26,0000,-0,0.0004211,0.0024518,-1.0000000,1.0000000,1.0000000,-0.0020356,0.0120511,0.0041467,0.0104776,0.0070982,
2011-05-27,0000,0,0.0074821,0.0015504,1.0000000,1.0000000,1.0000000,0.0059410,0.0066379,0.0034074,0.0125385,0.0079859,
2011-06-02,0000,0,0.0024032,0.0060710,1.0000000,1.0000000,1.0000000,-0.0036902,-0.0009431,-0.0219016,-0.0005865,-0.0245708,
2011-06-03,0000,0,0.0035210,0.0011946,1.0000000,1.0000000,1.0000000,0.0023291,0.0075843,-0.0189514,-0.0041918,-0.0110679,
2011-06-07,0000,-0,-0.0041432,-0.0055032,-1.0000000,-1.0000000,-1.0000000,0.0013525,0.0065970,-0.0225795,-0.0100861,-0.0217909,
2011-06-08,0000,0,-0.0021842,-0.0007321,1.0000000,-1.0000000,-1.0000000,-0.0014510,0.0028965,-0.0179189,-0.0040483,-0.0160993,
2011-06-09,0000,-0,-0.0231426,-0.0184570,-1.0000000,-1.0000000,-1.0000000,-0.0046006,-0.0007321,-0.0049202,0.0089837,0.0031497,
2011-06-10,0000,-0,-0.0090348,-0.0143315,-1.0000000,-1.0000000,-1.0000000,0.0052219,-0.0179071,-0.0200323,-0.0068058,-0.0067507,
2011-06-13,0000,0,0.0104166,0.0131677,1.0000000,1.0000000,1.0000000,-0.0027878,-0.0143315,-0.0140282,0.0027913,-0.0135002,
2011-06-14,0000,-0,-0.0002729,0.0002536,-1.0000000,-1.0000000,1.0000000,-0.0005267,0.0142357,0.0078209,0.0172611,0.0131147,
2011-06-15,0000,-0,-0.0098689,-0.0204543,-1.0000000,-1.0000000,-1.0000000,0.0103732,0.0106676,-0.0205931,-0.0053737,-0.0050655,
2011-06-16,0000,0,-0.0040933,-0.0021225,1.0000000,-1.0000000,-1.0000000,-0.0019666,-0.0091479,-0.0175515,0.0045281,-0.0159588,
2011-06-17,0000,-0,-0.0174042,-0.0123577,-1.0000000,-1.0000000,-1.0000000,-0.0049849,-0.0021225,-0.0100020,0.0105623,0.0047818,
2011-06-20,0000,0,0.0029880,0.0077859,1.0000000,1.0000000,1.0000000,-0.0048355,-0.0103356,-0.0071796,0.0085735,0.0083857,
2011-06-21,0000,-0,-0.0049669,0.0027166,-1.0000000,-1.0000000,1.0000000,-0.0077045,0.0091839,0.0188705,0.0215821,0.0185408,
2011-06-22,0000,-0,-0.0039534,-0.0062750,-1.0000000,-1.0000000,-1.0000000,0.0023071,0.0113675,-0.0072344,0.0067902,0.0068213,
2011-06-23,0000,-0,-0.0040584,-0.0040373,-1.0000000,-1.0000000,-1.0000000,-0.0000210,-0.0035951,-0.0024118,-0.0025633,-0.0093650,
2011-06-24,0000,0,0.0051528,-0.0038435,1.0000000,1.0000000,-1.0000000,0.0089619,-0.0031057,-0.0132610,0.0043991,-0.0147345,
2011-06-27,0000,0,-0.0067544,-0.0025121,1.0000000,-1.0000000,-1.0000000,-0.0042317,-0.0009412,0.0021836,0.0100461,-0.0026560,
2011-06-28,0000,0,0.0038526,0.0110248,1.0000000,1.0000000,1.0000000,-0.0072522,0.0053545,0.0117136,0.0224729,0.0217634,
2011-06-29,0000,0,0.0081490,0.0091545,1.0000000,1.0000000,1.0000000,-0.0010148,0.0110447,0.0038497,0.0208045,0.0208886,
2011-06-30,0000,0,0.0063422,0.0099808,1.0000000,1.0000000,1.0000000,-0.0036752,0.0177230,0.0096989,0.0180140,0.0181503,
2011-07-01,0000,-0,-0.0030531,0.0039773,-1.0000000,-1.0000000,1.0000000,-0.0070585,0.0186697,0.0140162,0.0239089,0.0240806,
2011-07-07,0000,-0,-0.0037911,-0.0027281,-1.0000000,-1.0000000,-1.0000000,-0.0010600,0.0005779,0.0117696,0.0164792,0.0113359,
2011-07-08,0000,-0,-0.0096586,-0.0096586,-1.0000000,-1.0000000,-1.0000000,0.0000000,-0.0009052,-0.0066893,0.0031106,0.0034082,
2011-07-11,0000,-0,-0.0106489,-0.0205912,-1.0000000,-1.0000000,-1.0000000,0.0097417,-0.0085566,-0.0204808,-0.0107769,-0.0255629,
2011-07-12,0000,0,0.0009189,-0.0003475,1.0000000,1.0000000,-1.0000000,0.0012660,-0.0167872,-0.0212839,-0.0021163,-0.0229591,
2011-07-13,0000,-0,-0.0016695,-0.0007911,-1.0000000,-1.0000000,-1.0000000,-0.0008777,0.0009614,-0.0038078,0.0033315,-0.0013432,
2011-07-14,0000,0,0.0093540,0.0109109,1.0000000,1.0000000,1.0000000,-0.0015740,0.0033591,-0.0228728,-0.0042632,-0.0036444,
2011-07-15,0000,-0,-0.0013574,-0.0042560,-1.0000000,-1.0000000,-1.0000000,0.0028863,0.0191804,-0.0098860,0.0073169,-0.0012005,
2011-07-18,0000,0,-0.0004258,-0.0016423,1.0000000,-1.0000000,-1.0000000,0.0012145,0.0089617,-0.0090593,-0.0015933,-0.0026275,
2011-07-19,0000,0,0.0107556,0.0208588,1.0000000,1.0000000,1.0000000,-0.0103184,0.0059428,0.0151281,0.0232225,0.0079820,
2011-07-20,0000,0,0.0012963,0.0012584,1.0000000,1.0000000,1.0000000,0.0000379,0.0247388,-0.0051240,0.0141571,0.0153865,
2011-07-21,0000,-0,-0.0006423,0.0054967,-1.0000000,-1.0000000,1.0000000,-0.0061729,0.0120005,-0.0018416,0.0149948,0.0127028,
2011-07-22,0000,-0,-0.0093476,-0.0094213,-1.0000000,-1.0000000,-1.0000000,0.0000730,0.0093859,0.0039946,0.0144013,0.0142600,
2011-07-25,0000,0,0.0106490,0.0125912,1.0000000,1.0000000,1.0000000,-0.0019669,-0.0066310,-0.0070072,0.0003589,-0.0047629,
2011-07-26,0000,-0,0.0047984,0.0026368,-1.0000000,1.0000000,1.0000000,0.0021673,0.0150644,-0.0068452,0.0006382,-0.0098203,
2011-07-27,0000,-0,0.0031219,-0.0057362,-1.0000000,1.0000000,-1.0000000,0.0088075,0.0145552,-0.0314418,-0.0189288,-0.0249370,
2011-07-28,0000,-0,-0.0108212,-0.0142315,-1.0000000,-1.0000000,-1.0000000,0.0033625,0.0014474,-0.0208260,-0.0021681,-0.0240415,
2011-07-29,0000,-0,0.0082067,0.0065737,-1.0000000,1.0000000,1.0000000,0.0016439,-0.0067861,-0.0158650,-0.0053239,-0.0097579,
2011-08-01,0000,-0,-0.0051685,-0.0135893,-1.0000000,-1.0000000,-1.0000000,0.0083079,0.0072069,-0.0131057,0.0031703,-0.0106687,
2011-08-02,0000,0,-0.0011222,-0.0151191,1.0000000,-1.0000000,-1.0000000,0.0137885,-0.0052710,-0.0475791,-0.0164906,-0.0304852,
2011-08-03,0000,-0,-0.0186479,-0.0167832,-1.0000000,-1.0000000,-1.0000000,-0.0018340,-0.0119240,-0.0196059,0.0050066,-0.0211054,
2011-08-04,0000,-0,-0.0139740,-0.0591025,-1.0000000,-1.0000000,-1.0000000,0.0426101,-0.0052253,-0.0543657,-0.0287400,-0.0449807,
2011-08-05,0000,-0,-0.0287046,-0.0397641,-1.0000000,-1.0000000,-1.0000000,0.0106365,-0.0591025,-0.0479306,-0.0001334,-0.0508263,
2011-08-08,0000,0,0.0309057,-0.0079646,1.0000000,1.0000000,-1.0000000,0.0385632,-0.0386572,-0.0993981,-0.0434406,-0.0720079,
2011-08-09,0000,-0,0.0024223,0.0314361,-1.0000000,1.0000000,1.0000000,-0.0299555,0.0055825,-0.0027673,0.0454146,-0.0228992,
2011-08-10,0000,0,0.0197821,-0.0022321,1.0000000,1.0000000,-1.0000000,0.0219652,0.0759483,-0.0430944,0.0171491,0.0011599,
2011-08-11,0000,-0,-0.0247191,-0.0107463,-1.0000000,-1.0000000,-1.0000000,-0.0138242,0.0112384,0.0125969,0.0465872,0.0000938,
2011-08-12,0000,0,0.0064225,0.0233228,1.0000000,1.0000000,1.0000000,-0.0173039,0.0180018,-0.0033533,0.0487865,0.0492446,
2011-08-15,0000,-0,-0.0113277,-0.0026671,-1.0000000,-1.0000000,-1.0000000,-0.0086375,0.0233228,0.0121752,0.0280202,0.0264427,
2011-08-16,0000,-0,-0.0085136,-0.0073407,-1.0000000,-1.0000000,-1.0000000,-0.0011643,0.0064281,-0.0125820,0.0116536,0.0116956,
2011-08-17,0000,-0,-0.0139488,-0.0166501,-1.0000000,-1.0000000,-1.0000000,0.0026570,-0.0047651,-0.0140395,0.0111903,-0.0088785,
2011-08-18,0000,-0,-0.0097236,-0.0370436,-1.0000000,-1.0000000,-1.0000000,0.0263442,-0.0154104,-0.0708611,-0.0383203,-0.0456845,
2011-08-19,0000,0,-0.0049394,-0.0041531,1.0000000,-1.0000000,-1.0000000,-0.0007831,-0.0296965,-0.0406390,-0.0066754,-0.0626241,
2011-08-22,0000,0,0.0239463,0.0314745,1.0000000,1.0000000,1.0000000,-0.0077729,-0.0005798,-0.0297606,0.0015750,-0.0149757,
2011-08-23,0000,-0,-0.0119393,-0.0063042,-1.0000000,-1.0000000,-1.0000000,-0.0055998,0.0399379,0.0199177,0.0354971,0.0333979,
2011-08-24,0000,-0,-0.0200516,-0.0124223,-1.0000000,-1.0000000,-1.0000000,-0.0075357,0.0204400,0.0087653,0.0452106,0.0456692,
2011-08-25,0000,0,0.0008838,0.0045977,1.0000000,1.0000000,1.0000000,-0.0037310,-0.0029214,-0.0211479,0.0025620,-0.0026568,
2011-08-26,0000,0,0.0125481,0.0175389,1.0000000,1.0000000,1.0000000,-0.0050799,0.0048461,-0.0012299,0.0181254,-0.0006798,
2011-08-29,0000,0,-0.0010698,0.0089169,1.0000000,-1.0000000,1.0000000,-0.0100765,0.0248667,0.0296904,0.0612935,0.0419890,
2011-08-30,0000,0,0.0098355,0.0122937,1.0000000,1.0000000,1.0000000,-0.0024888,0.0224792,0.0052521,0.0288642,0.0297794,
2011-08-31,0000,0,-0.0053392,0.0021140,1.0000000,-1.0000000,1.0000000,-0.0074690,0.0183547,-0.0039039,0.0189681,0.0072279,
2011-09-01,0000,-0,-0.0057006,-0.0000902,-1.0000000,-1.0000000,-1.0000000,-0.0056099,0.0199903,-0.0257419,-0.0040933,-0.0070573,
2011-09-02,0000,-0,-0.0114321,-0.0272116,-1.0000000,-1.0000000,-1.0000000,0.0153615,0.0001947,-0.0500619,-0.0254521,-0.0382633,
2011-09-08,0000,-0,0.0055646,0.0081728,-1.0000000,1.0000000,1.0000000,-0.0026297,0.0158538,-0.0078287,0.0169070,0.0174214,
2011-09-09,0000,-0,-0.0187557,-0.0296562,-1.0000000,-1.0000000,-1.0000000,0.0105866,0.0118007,-0.0407052,-0.0252203,-0.0384585,
2011-09-13,0000,-0,-0.0314078,-0.0225359,-1.0000000,-1.0000000,-1.0000000,-0.0086763,-0.0210556,0.0054302,0.0208889,-0.0111095,
2011-09-14,0000,0,0.0015029,0.0212858,1.0000000,1.0000000,1.0000000,-0.0202131,-0.0212396,0.0136635,0.0262813,0.0289817,
2011-09-15,0000,0,0.0109681,0.0253016,1.0000000,1.0000000,1.0000000,-0.0147055,0.0269346,0.0024127,0.0383588,0.0299725,
2011-09-16,0000,-0,-0.0122913,-0.0129022,-1.0000000,-1.0000000,-1.0000000,0.0006031,0.0302465,0.0050947,0.0218501,0.0224751,
2011-09-19,0000,0,0.0009676,0.0015975,1.0000000,1.0000000,1.0000000,-0.0006309,-0.0017926,-0.0055304,-0.0003073,-0.0041691,
2011-09-20,0000,-0,0.0026832,0.0057100,-1.0000000,1.0000000,1.0000000,-0.0030442,0.0032137,-0.0143230,0.0114218,-0.0115798,
2011-09-21,0000,-0,-0.0156033,-0.0315351,-1.0000000,-1.0000000,-1.0000000,0.0154448,0.0194390,-0.0414390,-0.0295948,-0.0319946,
2011-09-22,0000,-0,-0.0078226,-0.0367970,-1.0000000,-1.0000000,-1.0000000,0.0279461,-0.0219670,-0.0641861,-0.0324463,-0.0642108,
2011-09-23,0000,0,-0.0217198,-0.0245888,1.0000000,-1.0000000,-1.0000000,0.0028001,-0.0342794,-0.0044619,0.0195437,-0.0266888,
2011-09-26,0000,0,0.0082963,0.0300185,1.0000000,1.0000000,1.0000000,-0.0223945,-0.0175204,0.0103191,0.0357625,0.0287115,
2011-09-27,0000,-0,-0.0001959,0.0079796,-1.0000000,-1.0000000,1.0000000,-0.0082412,0.0300185,0.0109626,0.0376984,0.0331382,
2011-09-28,0000,0,0.0128769,0.0049606,1.0000000,1.0000000,1.0000000,0.0079558,0.0166630,-0.0398783,-0.0106511,-0.0103296,
2011-09-29,0000,-0,0.0004457,0.0059194,-1.0000000,1.0000000,1.0000000,-0.0055064,0.0115390,-0.0358882,0.0086177,-0.0129093,
2011-09-30,0000,-0,-0.0163517,-0.0301413,-1.0000000,-1.0000000,-1.0000000,0.0133861,0.0227490,-0.0511592,-0.0075215,-0.0173587,
2011-10-03,0000,0,0.0156969,0.0048100,1.0000000,1.0000000,1.0000000,0.0109396,-0.0213545,-0.0570033,-0.0292114,-0.0556480,
2011-10-04,0000,0,-0.0103045,-0.0084016,1.0000000,-1.0000000,-1.0000000,-0.0018871,0.0070234,-0.0108366,0.0222697,-0.0066462,
2011-10-05,0000,0,0.0052426,0.0200294,1.0000000,1.0000000,1.0000000,-0.0150891,0.0141877,0.0218816,0.0605404,0.0391598,
2011-10-06,0000,0,0.0001442,0.0110871,1.0000000,1.0000000,1.0000000,-0.0110656,0.0200294,0.0160841,0.0423101,0.0352112,
2011-10-07,0000,0,0.0067377,0.0252409,1.0000000,1.0000000,1.0000000,-0.0189824,0.0162716,-0.0113296,0.0177505,0.0098922,
2011-10-11,0000,0,-0.0010444,-0.0022161,1.0000000,-1.0000000,-1.0000000,0.0011691,0.0273683,0.0274445,0.0378741,0.0255700,
2011-10-12,0000,0,0.0006933,0.0061898,1.0000000,1.0000000,1.0000000,-0.0055308,0.0045365,0.0066994,0.0165252,0.0428992,
2011-10-13,0000,-0,-0.0098422,-0.0095473,-1.0000000,-1.0000000,-1.0000000,-0.0002921,0.0141068,-0.0035302,0.0062061,0.0067461,
2011-10-14,0000,-0,0.0064655,0.0138103,-1.0000000,1.0000000,1.0000000,-0.0074476,-0.0019475,0.0159792,0.0277646,0.0141518,
2011-10-17,0000,0,0.0010001,-0.0138108,1.0000000,1.0000000,-1.0000000,0.0146091,0.0143839,-0.0202415,-0.0039888,-0.0023317,
2011-10-18,0000,-0,-0.0054886,-0.0008309,-1.0000000,-1.0000000,-1.0000000,-0.0046539,-0.0056825,-0.0003086,0.0218952,0.0006529,
2011-10-19,0000,-0,-0.0143022,-0.0150532,-1.0000000,-1.0000000,-1.0000000,0.0007398,0.0042647,-0.0243967,0.0152081,0.0074553,
2011-10-20,0000,0,-0.0024812,0.0014046,1.0000000,-1.0000000,1.0000000,-0.0038913,-0.0099747,-0.0204955,0.0074709,-0.0082196,
2011-10-21,0000,0,0.0157785,0.0288864,1.0000000,1.0000000,1.0000000,-0.0134978,0.0019795,0.0117803,0.0330386,0.0229114,
2011-10-24,0000,-0,-0.0019850,0.0027913,-1.0000000,-1.0000000,1.0000000,-0.0047896,0.0354859,0.0194559,0.0309363,0.0309363,
2011-10-25,0000,0,0.0130112,0.0059197,1.0000000,1.0000000,1.0000000,0.0071337,0.0185257,-0.0245033,-0.0078679,-0.0074855,
2011-10-26,0000,0,0.0022273,0.0038849,1.0000000,1.0000000,1.0000000,-0.0016641,0.0089294,-0.0132834,0.0122464,-0.0098148,
2011-10-27,0000,-0,-0.0101338,0.0066767,-1.0000000,-1.0000000,1.0000000,-0.0169235,0.0184027,0.0264147,0.0494555,0.0432356,
2011-10-28,0000,-0,-0.0065619,-0.0037390,-1.0000000,-1.0000000,-1.0000000,-0.0028125,0.0145876,-0.0059259,0.0319978,0.0335307,
2011-10-31,0000,-0,0.0098097,0.0045027,-1.0000000,1.0000000,1.0000000,0.0053310,-0.0019690,-0.0215541,-0.0189181,-0.0249661,
2011-11-01,0000,0,0.0128855,-0.0031006,1.0000000,1.0000000,-1.0000000,0.0159367,0.0085227,-0.0420950,-0.0286305,-0.0548396,
2011-11-02,0000,-0,-0.0191869,-0.0185167,-1.0000000,-1.0000000,-1.0000000,-0.0006580,0.0121722,0.0005227,0.0181598,-0.0124404,
2011-11-03,0000,0,0.0028435,0.0187973,1.0000000,1.0000000,1.0000000,-0.0162594,0.0016125,0.0183508,0.0329303,0.0339928,
2011-11-04,0000,0,-0.0001889,0.0024260,1.0000000,-1.0000000,1.0000000,-0.0026213,0.0187973,-0.0050965,0.0146980,0.0122324,
2011-11-07,0000,-0,-0.0067993,-0.0027537,-1.0000000,-1.0000000,-1.0000000,-0.0040345,0.0056890,0.0005862,0.0176034,-0.0000238,
2011-11-08,0000,-0,-0.0111428,-0.0051482,-1.0000000,-1.0000000,-1.0000000,-0.0059639,0.0018327,0.0111714,0.0275644,0.0177832,
2011-11-09,0000,-0,-0.0167718,-0.0346410,-1.0000000,-1.0000000,-1.0000000,0.0172709,-0.0051482,-0.0414777,-0.0210642,-0.0260516,
2011-11-10,0000,0,-0.0003312,0.0079554,1.0000000,-1.0000000,1.0000000,-0.0083531,-0.0346410,-0.0179761,0.0105348,-0.0292167,
2011-11-11,0000,0,0.0071077,0.0210427,1.0000000,1.0000000,1.0000000,-0.0142345,0.0125487,0.0098367,0.0286031,0.0274954,
2011-11-14,0000,0,-0.0032626,-0.0046175,1.0000000,-1.0000000,-1.0000000,0.0013487,0.0315136,-0.0103303,0.0093147,0.0096503,
2011-11-15,0000,-0,-0.0180615,-0.0140155,-1.0000000,-1.0000000,-1.0000000,-0.0039901,0.0025230,0.0015152,0.0088487,-0.0048020,
2011-11-16,0000,-0,0.0073418,0.0000393,-1.0000000,1.0000000,1.0000000,0.0073029,-0.0118863,-0.0213138,-0.0060069,-0.0120219,
2011-11-17,0000,-0,-0.0086138,-0.0212932,-1.0000000,-1.0000000,-1.0000000,0.0124150,0.0003628,-0.0389762,-0.0160674,-0.0342727,
2011-11-18,0000,-0,-0.0175531,-0.0271404,-1.0000000,-1.0000000,-1.0000000,0.0093340,-0.0069839,-0.0252595,0.0051166,-0.0174886,
2011-11-21,0000,-0,-0.0092257,-0.0060871,-1.0000000,-1.0000000,-1.0000000,-0.0031196,-0.0271404,-0.0288133,-0.0154068,-0.0194052,
2011-11-22,0000,-0,-0.0236879,-0.0284437,-1.0000000,-1.0000000,-1.0000000,0.0046243,-0.0060871,-0.0073732,0.0041076,-0.0232400,
2011-11-23,0000,0,0.0168216,0.0084436,1.0000000,1.0000000,1.0000000,0.0084494,-0.0241375,-0.0302104,-0.0170943,-0.0268465,
2011-11-29,0000,0,-0.0141177,-0.0122434,1.0000000,-1.0000000,-1.0000000,-0.0018516,0.0206549,-0.0062850,0.0305558,0.0305558,
2011-11-30,0000,0,0.0064469,0.0382479,1.0000000,1.0000000,1.0000000,-0.0330658,-0.0044539,0.0297213,0.0442356,0.0436341,
2011-12-01,0000,-0,-0.0032658,-0.0053230,-1.0000000,-1.0000000,-1.0000000,0.0020463,0.0443869,0.0022314,0.0384547,0.0396841,
2011-12-02,0000,-0,-0.0072555,-0.0060016,-1.0000000,-1.0000000,-1.0000000,-0.0012464,0.0016259,-0.0034832,0.0036567,-0.0021539,
2011-12-05,0000,-0,-0.0171873,-0.0203845,-1.0000000,-1.0000000,-1.0000000,0.0031332,-0.0016385,-0.0013066,0.0109221,0.0099437,
2011-12-06,0000,0,0.0040978,0.0109086,1.0000000,1.0000000,1.0000000,-0.0068859,-0.0145264,-0.0094242,0.0112359,0.0112756,
2011-12-07,0000,-0,-0.0051182,-0.0071747,-1.0000000,-1.0000000,-1.0000000,0.0020418,0.0109086,-0.0054431,0.0063283,0.0031165,
2011-12-08,0000,0,0.0002655,-0.0129981,1.0000000,1.0000000,-1.0000000,0.0130934,-0.0013418,-0.0245958,-0.0084660,-0.0195406,
2011-12-09,0000,-0,-0.0038250,0.0080213,-1.0000000,-1.0000000,1.0000000,-0.0119420,-0.0021253,0.0003514,0.0188975,-0.0046367,
2011-12-12,0000,0,0.0019184,-0.0076461,1.0000000,1.0000000,-1.0000000,0.0094920,0.0169304,-0.0157718,0.0016094,0.0017146,
2011-12-13,0000,-0,0.0014489,0.0037934,-1.0000000,1.0000000,1.0000000,-0.0023534,-0.0039978,-0.0147522,-0.0012401,-0.0240347,
2011-12-14,0000,-0,-0.0162005,-0.0233540,-1.0000000,-1.0000000,-1.0000000,0.0069902,0.0103560,-0.0395501,-0.0062798,-0.0203413,
2011-12-15,0000,-0,0.0003051,0.0030213,-1.0000000,1.0000000,1.0000000,-0.0027245,-0.0141620,-0.0107949,0.0051655,-0.0082089,
2011-12-16,0000,-0,-0.0222075,-0.0228784,-1.0000000,-1.0000000,-1.0000000,0.0006558,0.0030213,-0.0041521,0.0061821,0.0064280,
2011-12-19,0000,0,0.0011962,0.0043992,1.0000000,1.0000000,1.0000000,-0.0032171,-0.0186935,-0.0246835,-0.0081719,-0.0086282,
2011-12-20,0000,0,0.0126104,0.0436146,1.0000000,1.0000000,1.0000000,-0.0324181,0.0080344,0.0127049,0.0313623,0.0174333,
2011-12-21,0000,0,-0.0002684,-0.0000187,1.0000000,-1.0000000,-1.0000000,-0.0002498,0.0459601,-0.0102988,0.0305535,0.0308510,
2011-12-22,0000,0,0.0106360,0.0203045,1.0000000,1.0000000,1.0000000,-0.0098689,0.0125920,0.0034007,0.0195295,0.0101276,
2011-12-23,0000,-0,-0.0045766,-0.0025590,-1.0000000,-1.0000000,-1.0000000,-0.0020125,0.0238907,0.0063583,0.0170785,0.0170785,
2011-12-29,0000,-0,-0.0053407,-0.0003874,-1.0000000,-1.0000000,-1.0000000,-0.0049514,0.0053570,-0.0048207,0.0113854,-0.0019081,
2011-12-30,0000,-0,-0.0171370,-0.0172420,-1.0000000,-1.0000000,-1.0000000,0.0001032,0.0103378,-0.0037311,0.0062420,0.0063295,
2012-01-05,0000,-0,-0.0012668,-0.0014535,-1.0000000,-1.0000000,-1.0000000,0.0001865,0.0092948,0.0062475,0.0101166,0.0031224,
2012-01-06,0000,0,-0.0014169,-0.0038728,1.0000000,-1.0000000,-1.0000000,0.0024465,0.0066273,0.0002468,0.0098215,0.0003991,
2012-01-09,0000,0,0.0069663,0.0119559,1.0000000,1.0000000,1.0000000,-0.0050500,0.0003623,-0.0020773,0.0057469,-0.0002811,
2012-01-10,0000,-0,-0.0020714,0.0012993,-1.0000000,-1.0000000,1.0000000,-0.0033752,0.0179165,0.0069269,0.0135673,0.0110442,
2012-01-11,0000,0,-0.0021985,-0.0002268,1.0000000,-1.0000000,-1.0000000,-0.0019713,0.0082566,-0.0006419,0.0090601,0.0091143,
2012-01-12,0000,0,-0.0062243,-0.0007018,1.0000000,-1.0000000,-1.0000000,-0.0055186,0.0003061,0.0038206,0.0077885,0.0026399,
2012-01-13,0000,-0,-0.0194689,-0.0109691,-1.0000000,-1.0000000,-1.0000000,-0.0084077,0.0010680,-0.0058141,0.0025755,-0.0026298,
2012-01-30,0000,0,0.0107169,0.0145894,1.0000000,1.0000000,1.0000000,-0.0039298,0.0287361,0.0150181,0.0167706,0.0147295,
2012-01-31,0000,0,0.0038216,0.0042561,1.0000000,1.0000000,1.0000000,-0.0004363,0.0178740,-0.0010697,0.0090825,0.0033298,
2012-02-01,0000,0,0.0050533,0.0134924,1.0000000,1.0000000,1.0000000,-0.0085545,0.0169819,0.0062564,0.0131411,0.0083680,
2012-02-02,0000,0,0.0021251,0.0029355,1.0000000,1.0000000,1.0000000,-0.0008128,0.0213644,0.0013813,0.0098752,0.0099054,
2012-02-03,0000,0,0.0012517,0.0085581,1.0000000,1.0000000,1.0000000,-0.0073694,0.0125381,0.0128818,0.0173470,0.0154733,
2012-02-08,0000,0,0.0059944,0.0051664,1.0000000,1.0000000,1.0000000,0.0008323,0.0249050,0.0019171,0.0104003,0.0041705,
2012-02-09,0000,-0,-0.0076746,-0.0061700,-1.0000000,-1.0000000,-1.0000000,-0.0014954,0.0182536,0.0030643,0.0073967,0.0036244,
2012-02-10,0000,0,0.0080501,0.0063997,1.0000000,1.0000000,1.0000000,0.0016611,0.0027842,-0.0092290,-0.0014822,-0.0054519,
2012-02-13,0000,-0,-0.0067478,-0.0036567,-1.0000000,-1.0000000,-1.0000000,-0.0030798,0.0081045,0.0069626,0.0106675,-0.0001332,
2012-02-14,0000,0,0.0107217,0.0151351,1.0000000,1.0000000,1.0000000,-0.0044812,0.0058980,-0.0007163,0.0055091,0.0058201,
2012-02-15,0000,-0,-0.0144923,-0.0172230,-1.0000000,-1.0000000,-1.0000000,0.0026845,0.0219206,-0.0055730,0.0017867,-0.0063578,
2012-02-16,0000,0,-0.0079234,0.0031237,1.0000000,-1.0000000,1.0000000,-0.0110817,-0.0041145,0.0005608,0.0126948,0.0055521,
2012-02-17,0000,-0,-0.0006499,0.0076004,-1.0000000,-1.0000000,1.0000000,-0.0083135,0.0054140,-0.0032523,0.0146999,0.0132233,
2012-02-23,0000,0,-0.0015428,0.0027691,1.0000000,-1.0000000,1.0000000,-0.0043239,0.0049954,0.0022354,0.0058161,0.0009168,
2012-02-24,0000,0,0.0092718,0.0199595,1.0000000,1.0000000,1.0000000,-0.0109054,0.0030053,0.0017984,0.0098555,0.0059162,
2012-02-29,0000,0,-0.0011369,-0.0003819,1.0000000,-1.0000000,-1.0000000,-0.0007548,0.0273129,-0.0013448,0.0016256,0.0016256,
2012-03-01,0000,-0,-0.0021893,0.0031557,-1.0000000,-1.0000000,1.0000000,-0.0053619,0.0088934,-0.0037270,0.0074813,0.0060767,
2012-03-02,0000,-0,-0.0006778,-0.0036478,-1.0000000,-1.0000000,-1.0000000,0.0029592,0.0049472,-0.0067805,0.0027234,0.0028840,
2012-03-07,0000,0,0.0039601,0.0102047,1.0000000,1.0000000,1.0000000,-0.0063089,0.0053410,0.0047416,0.0093152,-0.0086498,
2012-03-08,0000,0,0.0004266,0.0039234,1.0000000,1.0000000,1.0000000,-0.0035105,0.0200525,0.0101467,0.0164872,0.0165091,
2012-03-09,0000,-0,-0.0127807,-0.0111586,-1.0000000,-1.0000000,-1.0000000,-0.0016043,0.0137862,0.0041127,0.0132908,0.0133054,
2012-03-12,0000,0,0.0050937,0.0129440,1.0000000,1.0000000,1.0000000,-0.0079533,-0.0048098,-0.0034588,0.0037343,0.0037780,
2012-03-13,0000,0,-0.0009477,0.0115381,1.0000000,-1.0000000,1.0000000,-0.0126315,0.0129440,0.0150598,0.0209606,0.0179663,
2012-03-14,0000,-0,-0.0025007,-0.0004482,-1.0000000,-1.0000000,-1.0000000,-0.0020516,0.0185693,0.0002762,0.0160370,0.0166322,
2012-03-15,0000,-0,-0.0093533,-0.0082781,-1.0000000,-1.0000000,-1.0000000,-0.0010663,0.0009678,0.0016359,0.0090047,0.0047412,
2012-03-16,0000,-0,-0.0086450,-0.0013700,-1.0000000,-1.0000000,-1.0000000,-0.0072651,-0.0041167,-0.0014892,0.0081116,0.0070433,
2012-03-19,0000,-0,-0.0113149,-0.0089330,-1.0000000,-1.0000000,-1.0000000,-0.0023608,-0.0013700,0.0056849,0.0058734,0.0050718,
2012-03-20,0000,0,-0.0014433,0.0011576,1.0000000,-1.0000000,1.0000000,-0.0026039,-0.0030542,-0.0042125,0.0021985,0.0009605,
2012-03-21,0000,0,0.0077271,0.0096775,1.0000000,1.0000000,1.0000000,-0.0019694,0.0020020,-0.0011056,0.0037138,-0.0048899,
